248199.0,Google Phone,1.0,600.0,09/11/19 12:47,"780 4th St, Boston, MA 02215",September
248200.0,Lightning Charging Cable,1.0,14.95,09/28/19 09:11,"208 Main St, Atlanta, GA 30301",September
248201.0,Bose SoundSport Headphones,1.0,99.99,09/26/19 07:40,"606 North St, New York City, NY 10001",September
248202.0,27in FHD Monitor,1.0,149.99,09/28/19 14:30,"392 10th St, Los Angeles, CA 90001",September
248203.0,Apple Airpods Headphones,1.0,150.0,09/21/19 08:58,"732 Park St, New York City, NY 10001",September
248204.0,Macbook Pro Laptop,1.0,1700.0,09/02/19 18:42,"940 Madison St, Seattle, WA 98101",September
248205.0,AA Batteries (4-pack),3.0,3.84,09/06/19 14:09,"353 Lake St, Atlanta, GA 30301",September
248206.0,AAA Batteries (4-pack),1.0,2.99,09/30/19 21:51,"414 7th St, San Francisco, CA 94016",September
248207.0,Flatscreen TV,1.0,300.0,09/05/19 14:15,"636 13th St, Los Angeles, CA 90001",September
248208.0,Macbook Pro Laptop,1.0,1700.0,09/11/19 19:30,"22 7th St, Portland, ME 04101",September
248209.0,Apple Airpods Headphones,1.0,150.0,09/14/19 20:38,"477 Church St, San Francisco, CA 94016",September
248210.0,iPhone,1.0,700.0,09/27/19 10:33,"292 Washington St, San Francisco, CA 94016",September
248210.0,Lightning Charging Cable,1.0,14.95,09/27/19 10:33,"292 Washington St, San Francisco, CA 94016",September
248211.0,AA Batteries (4-pack),1.0,3.84,09/26/19 09:09,"602 4th St, San Francisco, CA 94016",September
248212.0,USB-C Charging Cable,3.0,11.95,09/20/19 16:34,"244 Jefferson St, Boston, MA 02215",September
248213.0,27in 4K Gaming Monitor,1.0,389.99,09/22/19 19:52,"852 Dogwood St, Los Angeles, CA 90001",September
248214.0,Lightning Charging Cable,1.0,14.95,09/16/19 17:51,"213 West St, San Francisco, CA 94016",September
248215.0,34in Ultrawide Monitor,1.0,379.99,09/24/19 13:36,"876 Maple St, San Francisco, CA 94016",September
248216.0,AAA Batteries (4-pack),1.0,2.99,09/19/19 16:43,"394 Madison St, San Francisco, CA 94016",September
248217.0,Apple Airpods Headphones,1.0,150.0,09/29/19 11:54,"539 Forest St, Boston, MA 02215",September
248218.0,AA Batteries (4-pack),1.0,3.84,09/16/19 20:56,"258 Forest St, New York City, NY 10001",September
248219.0,Bose SoundSport Headphones,1.0,99.99,09/24/19 12:48,"665 Maple St, Los Angeles, CA 90001",September
248219.0,Google Phone,1.0,600.0,09/24/19 12:48,"665 Maple St, Los Angeles, CA 90001",September
248220.0,Lightning Charging Cable,2.0,14.95,09/18/19 10:33,"751 Johnson St, San Francisco, CA 94016",September
248221.0,AA Batteries (4-pack),1.0,3.84,09/08/19 07:13,"425 4th St, Los Angeles, CA 90001",September
248222.0,Lightning Charging Cable,1.0,14.95,09/22/19 22:10,"139 Ridge St, San Francisco, CA 94016",September
248223.0,20in Monitor,1.0,109.99,09/07/19 20:39,"350 11th St, Seattle, WA 98101",September
248224.0,AAA Batteries (4-pack),2.0,2.99,09/24/19 14:36,"523 Wilson St, New York City, NY 10001",September
248225.0,Lightning Charging Cable,1.0,14.95,09/30/19 13:11,"414 12th St, San Francisco, CA 94016",September
248226.0,Wired Headphones,1.0,11.99,09/23/19 17:50,"316 10th St, Boston, MA 02215",September
248227.0,Lightning Charging Cable,1.0,14.95,09/07/19 17:23,"182 Hickory St, Austin, TX 73301",September
248228.0,Lightning Charging Cable,1.0,14.95,09/26/19 19:18,"956 Sunset St, Boston, MA 02215",September
248229.0,Wired Headphones,1.0,11.99,09/08/19 22:29,"191 Spruce St, San Francisco, CA 94016",September
248230.0,AA Batteries (4-pack),1.0,3.84,09/14/19 23:11,"939 1st St, San Francisco, CA 94016",September
248231.0,Flatscreen TV,1.0,300.0,09/20/19 11:14,"753 2nd St, Los Angeles, CA 90001",September
248232.0,Lightning Charging Cable,1.0,14.95,09/11/19 05:25,"339 Willow St, Los Angeles, CA 90001",September
248233.0,AAA Batteries (4-pack),1.0,2.99,09/28/19 12:24,"192 Jackson St, Dallas, TX 75001",September
248234.0,34in Ultrawide Monitor,1.0,379.99,09/05/19 10:46,"855 Forest St, San Francisco, CA 94016",September
248235.0,Lightning Charging Cable,1.0,14.95,09/26/19 20:16,"374 Cherry St, San Francisco, CA 94016",September
248236.0,Lightning Charging Cable,1.0,14.95,09/13/19 15:34,"429 Wilson St, Boston, MA 02215",September
248237.0,Wired Headphones,1.0,11.99,09/23/19 22:15,"255 9th St, New York City, NY 10001",September
248238.0,Wired Headphones,1.0,11.99,09/04/19 12:59,"741 11th St, Los Angeles, CA 90001",September
248239.0,Wired Headphones,1.0,11.99,09/13/19 21:31,"276 11th St, Los Angeles, CA 90001",September
248240.0,AAA Batteries (4-pack),1.0,2.99,09/28/19 15:16,"823 Meadow St, San Francisco, CA 94016",September
248241.0,AA Batteries (4-pack),2.0,3.84,09/22/19 16:12,"210 Maple St, Seattle, WA 98101",September
248242.0,Lightning Charging Cable,2.0,14.95,09/13/19 19:21,"832 Johnson St, San Francisco, CA 94016",September
248243.0,USB-C Charging Cable,1.0,11.95,09/04/19 10:49,"522 12th St, San Francisco, CA 94016",September
248244.0,Lightning Charging Cable,1.0,14.95,09/21/19 16:01,"57 Willow St, Dallas, TX 75001",September
248245.0,Wired Headphones,1.0,11.99,09/15/19 10:40,"969 Maple St, Dallas, TX 75001",September
248246.0,Wired Headphones,1.0,11.99,09/11/19 20:13,"727 Center St, Los Angeles, CA 90001",September
248247.0,27in 4K Gaming Monitor,1.0,389.99,09/09/19 23:35,"192 7th St, New York City, NY 10001",September
248248.0,Apple Airpods Headphones,1.0,150.0,09/14/19 15:12,"769 6th St, New York City, NY 10001",September
248249.0,AA Batteries (4-pack),1.0,3.84,09/10/19 16:32,"428 Center St, Seattle, WA 98101",September
248250.0,iPhone,1.0,700.0,09/05/19 18:09,"374 Ridge St, Seattle, WA 98101",September
248251.0,Vareebadd Phone,1.0,400.0,09/22/19 05:16,"652 West St, Dallas, TX 75001",September
248252.0,AA Batteries (4-pack),1.0,3.84,09/19/19 01:13,"565 Sunset St, Dallas, TX 75001",September
248253.0,Bose SoundSport Headphones,1.0,99.99,09/13/19 20:41,"296 Highland St, Atlanta, GA 30301",September
248254.0,AAA Batteries (4-pack),2.0,2.99,09/19/19 18:35,"353 Madison St, San Francisco, CA 94016",September
248255.0,Bose SoundSport Headphones,1.0,99.99,09/02/19 12:37,"240 Cedar St, Seattle, WA 98101",September
248256.0,Wired Headphones,1.0,11.99,09/03/19 16:37,"384 Maple St, San Francisco, CA 94016",September
248257.0,USB-C Charging Cable,2.0,11.95,09/10/19 09:51,"337 11th St, Boston, MA 02215",September
248258.0,Macbook Pro Laptop,1.0,1700.0,09/21/19 09:57,"535 2nd St, Los Angeles, CA 90001",September
248259.0,USB-C Charging Cable,1.0,11.95,09/14/19 20:33,"814 Lakeview St, Los Angeles, CA 90001",September
248260.0,Apple Airpods Headphones,1.0,150.0,09/26/19 15:16,"998 Adams St, Portland, ME 04101",September
248261.0,AAA Batteries (4-pack),2.0,2.99,09/04/19 06:21,"582 Elm St, San Francisco, CA 94016",September
248262.0,20in Monitor,1.0,109.99,09/11/19 11:44,"100 Jefferson St, Seattle, WA 98101",September
248263.0,34in Ultrawide Monitor,1.0,379.99,09/30/19 05:37,"327 Forest St, New York City, NY 10001",September
248264.0,Bose SoundSport Headphones,1.0,99.99,09/05/19 19:59,"505 Elm St, Dallas, TX 75001",September
248265.0,Vareebadd Phone,1.0,400.0,09/24/19 14:07,"939 14th St, San Francisco, CA 94016",September
248265.0,Bose SoundSport Headphones,1.0,99.99,09/24/19 14:07,"939 14th St, San Francisco, CA 94016",September
248266.0,27in 4K Gaming Monitor,1.0,389.99,09/28/19 23:20,"685 Cherry St, Dallas, TX 75001",September
248267.0,Macbook Pro Laptop,1.0,1700.0,09/09/19 18:59,"147 Lakeview St, Los Angeles, CA 90001",September
248268.0,Lightning Charging Cable,1.0,14.95,09/25/19 17:54,"341 Jefferson St, Los Angeles, CA 90001",September
248269.0,Lightning Charging Cable,1.0,14.95,09/18/19 22:23,"566 Spruce St, Atlanta, GA 30301",September
248270.0,USB-C Charging Cable,1.0,11.95,09/08/19 11:04,"82 Meadow St, San Francisco, CA 94016",September
248271.0,34in Ultrawide Monitor,1.0,379.99,09/09/19 15:33,"871 Lincoln St, Boston, MA 02215",September
248272.0,ThinkPad Laptop,1.0,999.99,09/01/19 11:11,"246 Hill St, Dallas, TX 75001",September
248273.0,AA Batteries (4-pack),1.0,3.84,09/02/19 08:09,"30 Meadow St, Seattle, WA 98101",September
248274.0,AA Batteries (4-pack),1.0,3.84,09/27/19 21:49,"418 River St, Boston, MA 02215",September
248275.0,Apple Airpods Headphones,1.0,150.0,09/18/19 19:05,"530 Main St, Dallas, TX 75001",September
248276.0,iPhone,1.0,700.0,09/22/19 17:13,"620 North St, New York City, NY 10001",September
248277.0,Macbook Pro Laptop,1.0,1700.0,09/28/19 12:58,"391 Hill St, New York City, NY 10001",September
248278.0,Wired Headphones,1.0,11.99,09/09/19 13:02,"811 14th St, Dallas, TX 75001",September
248279.0,Bose SoundSport Headphones,1.0,99.99,09/25/19 22:43,"322 13th St, Atlanta, GA 30301",September
248280.0,27in FHD Monitor,1.0,149.99,09/30/19 15:16,"129 Dogwood St, Los Angeles, CA 90001",September
248281.0,Wired Headphones,1.0,11.99,09/05/19 16:19,"385 8th St, Los Angeles, CA 90001",September
248282.0,Apple Airpods Headphones,1.0,150.0,09/01/19 22:13,"941 7th St, Boston, MA 02215",September
248283.0,Apple Airpods Headphones,1.0,150.0,09/10/19 14:13,"687 4th St, Atlanta, GA 30301",September
248284.0,27in 4K Gaming Monitor,1.0,389.99,09/22/19 04:36,"801 12th St, Los Angeles, CA 90001",September
248285.0,Apple Airpods Headphones,1.0,150.0,09/30/19 21:10,"134 5th St, Portland, OR 97035",September
248286.0,Wired Headphones,1.0,11.99,09/17/19 22:10,"806 Lake St, New York City, NY 10001",September
248287.0,Bose SoundSport Headphones,1.0,99.99,09/26/19 12:02,"375 River St, Portland, OR 97035",September
248288.0,Bose SoundSport Headphones,1.0,99.99,09/02/19 09:11,"360 4th St, San Francisco, CA 94016",September
248289.0,Wired Headphones,1.0,11.99,09/11/19 12:35,"566 Main St, Dallas, TX 75001",September
248290.0,AA Batteries (4-pack),1.0,3.84,09/06/19 21:18,"283 West St, San Francisco, CA 94016",September
248291.0,Apple Airpods Headphones,1.0,150.0,09/14/19 10:31,"556 Forest St, San Francisco, CA 94016",September
248292.0,Wired Headphones,2.0,11.99,09/16/19 13:00,"832 West St, San Francisco, CA 94016",September
248293.0,Macbook Pro Laptop,1.0,1700.0,09/02/19 16:53,"967 4th St, New York City, NY 10001",September
248294.0,Macbook Pro Laptop,1.0,1700.0,09/07/19 17:08,"165 North St, Portland, OR 97035",September
248295.0,Macbook Pro Laptop,1.0,1700.0,09/26/19 23:33,"999 North St, San Francisco, CA 94016",September
248296.0,AA Batteries (4-pack),1.0,3.84,09/17/19 16:39,"342 Hill St, Boston, MA 02215",September
248297.0,AAA Batteries (4-pack),2.0,2.99,09/08/19 00:07,"358 Willow St, San Francisco, CA 94016",September
248298.0,AA Batteries (4-pack),1.0,3.84,09/20/19 21:15,"278 North St, Atlanta, GA 30301",September
248299.0,Lightning Charging Cable,1.0,14.95,09/22/19 20:16,"72 7th St, Portland, OR 97035",September
248300.0,AAA Batteries (4-pack),1.0,2.99,09/01/19 16:57,"160 7th St, Boston, MA 02215",September
248301.0,AAA Batteries (4-pack),2.0,2.99,09/05/19 10:38,"465 7th St, New York City, NY 10001",September
248302.0,27in 4K Gaming Monitor,1.0,389.99,09/08/19 08:52,"787 Hickory St, Boston, MA 02215",September
248303.0,20in Monitor,1.0,109.99,09/17/19 19:50,"3 Hickory St, Dallas, TX 75001",September
248304.0,AAA Batteries (4-pack),1.0,2.99,09/21/19 09:10,"445 Walnut St, Atlanta, GA 30301",September
248305.0,Lightning Charging Cable,1.0,14.95,09/01/19 13:05,"334 14th St, Boston, MA 02215",September
248306.0,USB-C Charging Cable,1.0,11.95,09/15/19 13:44,"38 2nd St, New York City, NY 10001",September
248307.0,Wired Headphones,1.0,11.99,09/04/19 20:15,"262 4th St, San Francisco, CA 94016",September
248308.0,27in 4K Gaming Monitor,1.0,389.99,09/12/19 18:10,"783 Lake St, Los Angeles, CA 90001",September
248309.0,iPhone,1.0,700.0,09/07/19 14:27,"137 1st St, Seattle, WA 98101",September
248310.0,iPhone,1.0,700.0,09/05/19 21:00,"201 Spruce St, Austin, TX 73301",September
248311.0,AA Batteries (4-pack),1.0,3.84,09/21/19 18:09,"532 12th St, Los Angeles, CA 90001",September
248312.0,USB-C Charging Cable,1.0,11.95,09/14/19 16:29,"613 Madison St, New York City, NY 10001",September
248313.0,Lightning Charging Cable,1.0,14.95,09/25/19 16:39,"212 Church St, Los Angeles, CA 90001",September
248314.0,Wired Headphones,1.0,11.99,09/20/19 14:54,"349 12th St, Atlanta, GA 30301",September
248315.0,Wired Headphones,1.0,11.99,09/13/19 09:07,"157 Madison St, San Francisco, CA 94016",September
248316.0,Lightning Charging Cable,1.0,14.95,09/15/19 16:11,"479 Park St, San Francisco, CA 94016",September
248317.0,AAA Batteries (4-pack),1.0,2.99,09/17/19 18:35,"237 Spruce St, Portland, ME 04101",September
248318.0,Google Phone,1.0,600.0,09/24/19 12:43,"165 Hill St, Austin, TX 73301",September
248319.0,AAA Batteries (4-pack),3.0,2.99,09/03/19 14:58,"389 4th St, Seattle, WA 98101",September
248320.0,Apple Airpods Headphones,1.0,150.0,09/10/19 22:49,"343 Lakeview St, Atlanta, GA 30301",September
248321.0,Bose SoundSport Headphones,1.0,99.99,09/08/19 00:42,"351 Highland St, Seattle, WA 98101",September
248322.0,AA Batteries (4-pack),2.0,3.84,09/13/19 15:08,"279 Hill St, San Francisco, CA 94016",September
248323.0,Google Phone,1.0,600.0,09/30/19 20:36,"725 10th St, Portland, OR 97035",September
248323.0,Bose SoundSport Headphones,1.0,99.99,09/30/19 20:36,"725 10th St, Portland, OR 97035",September
248324.0,20in Monitor,1.0,109.99,09/12/19 23:11,"728 Hickory St, Dallas, TX 75001",September
248325.0,Lightning Charging Cable,1.0,14.95,09/14/19 16:10,"859 9th St, San Francisco, CA 94016",September
248326.0,Apple Airpods Headphones,1.0,150.0,09/18/19 06:53,"283 2nd St, New York City, NY 10001",September
248327.0,34in Ultrawide Monitor,1.0,379.99,09/14/19 12:05,"52 13th St, San Francisco, CA 94016",September
248328.0,Apple Airpods Headphones,1.0,150.0,09/26/19 14:27,"191 Willow St, San Francisco, CA 94016",September
248329.0,Vareebadd Phone,1.0,400.0,09/02/19 15:56,"472 11th St, Austin, TX 73301",September
248329.0,Wired Headphones,1.0,11.99,09/02/19 15:56,"472 11th St, Austin, TX 73301",September
248330.0,AAA Batteries (4-pack),1.0,2.99,09/12/19 14:40,"862 Cedar St, Seattle, WA 98101",September
248331.0,iPhone,1.0,700.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",September
248331.0,Lightning Charging Cable,1.0,14.95,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",September
248331.0,Apple Airpods Headphones,1.0,150.0,09/02/19 17:38,"642 2nd St, San Francisco, CA 94016",September
248332.0,Apple Airpods Headphones,1.0,150.0,09/08/19 11:16,"57 South St, Seattle, WA 98101",September
248333.0,Flatscreen TV,1.0,300.0,09/05/19 16:47,"622 Lakeview St, Los Angeles, CA 90001",September
248334.0,Lightning Charging Cable,1.0,14.95,09/17/19 09:40,"847 Park St, Atlanta, GA 30301",September
248335.0,Apple Airpods Headphones,1.0,150.0,09/17/19 23:07,"791 South St, New York City, NY 10001",September
248336.0,Apple Airpods Headphones,1.0,150.0,09/27/19 19:52,"47 Willow St, Atlanta, GA 30301",September
248337.0,AA Batteries (4-pack),1.0,3.84,09/08/19 19:04,"739 Cedar St, Portland, OR 97035",September
248338.0,USB-C Charging Cable,1.0,11.95,09/16/19 10:48,"811 12th St, Boston, MA 02215",September
248339.0,Bose SoundSport Headphones,1.0,99.99,09/08/19 21:04,"723 North St, San Francisco, CA 94016",September
248340.0,AAA Batteries (4-pack),1.0,2.99,09/13/19 20:08,"896 12th St, Seattle, WA 98101",September
,,,,,,September
248341.0,USB-C Charging Cable,1.0,11.95,09/18/19 11:39,"755 5th St, Los Angeles, CA 90001",September
248342.0,Apple Airpods Headphones,1.0,150.0,09/11/19 00:43,"922 Elm St, New York City, NY 10001",September
248343.0,USB-C Charging Cable,1.0,11.95,09/24/19 22:33,"732 Spruce St, Atlanta, GA 30301",September
248344.0,Wired Headphones,1.0,11.99,09/29/19 09:48,"749 Center St, New York City, NY 10001",September
248345.0,USB-C Charging Cable,1.0,11.95,09/30/19 19:08,"853 2nd St, Atlanta, GA 30301",September
248346.0,Lightning Charging Cable,1.0,14.95,09/06/19 03:22,"855 Chestnut St, Los Angeles, CA 90001",September
248347.0,AA Batteries (4-pack),1.0,3.84,09/19/19 13:30,"187 8th St, New York City, NY 10001",September
248348.0,AA Batteries (4-pack),1.0,3.84,09/25/19 12:28,"649 North St, San Francisco, CA 94016",September
248349.0,Bose SoundSport Headphones,1.0,99.99,09/05/19 20:31,"722 12th St, Boston, MA 02215",September
248350.0,iPhone,1.0,700.0,09/30/19 19:33,"717 12th St, Los Angeles, CA 90001",September
248351.0,27in 4K Gaming Monitor,1.0,389.99,09/17/19 18:32,"853 Jackson St, New York City, NY 10001",September
248352.0,Macbook Pro Laptop,1.0,1700.0,09/18/19 05:26,"987 Chestnut St, New York City, NY 10001",September
248353.0,Wired Headphones,1.0,11.99,09/11/19 15:10,"965 7th St, Atlanta, GA 30301",September
248354.0,Macbook Pro Laptop,1.0,1700.0,09/21/19 11:54,"514 11th St, Atlanta, GA 30301",September
248355.0,Apple Airpods Headphones,1.0,150.0,09/23/19 12:32,"647 Hickory St, New York City, NY 10001",September
248356.0,USB-C Charging Cable,2.0,11.95,09/21/19 15:29,"41 Main St, San Francisco, CA 94016",September
248357.0,Lightning Charging Cable,1.0,14.95,09/27/19 19:15,"7 13th St, Atlanta, GA 30301",September
248358.0,USB-C Charging Cable,1.0,11.95,09/18/19 01:33,"380 Park St, Portland, ME 04101",September
248359.0,Apple Airpods Headphones,1.0,150.0,09/27/19 12:35,"176 Jefferson St, San Francisco, CA 94016",September
248360.0,Bose SoundSport Headphones,2.0,99.99,09/01/19 08:46,"872 North St, San Francisco, CA 94016",September
248361.0,Wired Headphones,1.0,11.99,09/01/19 10:09,"872 Lake St, San Francisco, CA 94016",September
248362.0,Apple Airpods Headphones,1.0,150.0,09/26/19 10:45,"620 10th St, New York City, NY 10001",September
248363.0,34in Ultrawide Monitor,1.0,379.99,09/29/19 21:35,"182 Maple St, Los Angeles, CA 90001",September
248364.0,27in FHD Monitor,1.0,149.99,09/13/19 10:47,"535 7th St, New York City, NY 10001",September
248365.0,Google Phone,1.0,600.0,09/04/19 19:37,"930 Forest St, Dallas, TX 75001",September
248366.0,Bose SoundSport Headphones,1.0,99.99,09/29/19 13:17,"158 Lake St, San Francisco, CA 94016",September
248367.0,iPhone,1.0,700.0,09/29/19 19:44,"31 Madison St, Atlanta, GA 30301",September
248368.0,AAA Batteries (4-pack),3.0,2.99,09/19/19 07:55,"552 Hickory St, San Francisco, CA 94016",September
248369.0,USB-C Charging Cable,1.0,11.95,09/02/19 21:35,"377 Hill St, Los Angeles, CA 90001",September
248370.0,34in Ultrawide Monitor,1.0,379.99,09/07/19 09:40,"825 Lincoln St, Seattle, WA 98101",September
248371.0,Wired Headphones,1.0,11.99,09/14/19 09:50,"378 10th St, Boston, MA 02215",September
248372.0,Lightning Charging Cable,1.0,14.95,09/09/19 20:39,"906 1st St, Atlanta, GA 30301",September
248373.0,USB-C Charging Cable,1.0,11.95,09/02/19 13:48,"590 Jackson St, New York City, NY 10001",September
248374.0,AA Batteries (4-pack),1.0,3.84,09/20/19 20:35,"674 Elm St, San Francisco, CA 94016",September
248375.0,AA Batteries (4-pack),2.0,3.84,09/03/19 12:37,"875 Wilson St, Boston, MA 02215",September
248376.0,20in Monitor,1.0,109.99,09/22/19 15:14,"982 Adams St, San Francisco, CA 94016",September
248377.0,USB-C Charging Cable,1.0,11.95,09/13/19 14:05,"965 Center St, Los Angeles, CA 90001",September
248378.0,Lightning Charging Cable,1.0,14.95,09/12/19 06:19,"662 Walnut St, Los Angeles, CA 90001",September
248379.0,AAA Batteries (4-pack),1.0,2.99,09/29/19 13:31,"244 2nd St, Portland, ME 04101",September
248380.0,AAA Batteries (4-pack),1.0,2.99,09/28/19 16:09,"937 Ridge St, New York City, NY 10001",September
248381.0,Bose SoundSport Headphones,1.0,99.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016",September
248381.0,34in Ultrawide Monitor,1.0,379.99,09/29/19 14:51,"511 Chestnut St, San Francisco, CA 94016",September
248382.0,AAA Batteries (4-pack),1.0,2.99,09/10/19 20:08,"383 Meadow St, San Francisco, CA 94016",September
248383.0,Wired Headphones,1.0,11.99,09/14/19 23:15,"854 Ridge St, Boston, MA 02215",September
248384.0,20in Monitor,1.0,109.99,09/17/19 12:48,"202 9th St, San Francisco, CA 94016",September
248385.0,AAA Batteries (4-pack),1.0,2.99,09/10/19 09:33,"488 Lakeview St, San Francisco, CA 94016",September
248386.0,Wired Headphones,1.0,11.99,09/06/19 15:27,"771 Hill St, New York City, NY 10001",September
248387.0,AAA Batteries (4-pack),1.0,2.99,09/02/19 13:32,"534 13th St, Los Angeles, CA 90001",September
248388.0,Lightning Charging Cable,1.0,14.95,09/02/19 17:35,"508 Chestnut St, Los Angeles, CA 90001",September
248389.0,LG Dryer,1.0,600.0,09/14/19 08:40,"850 5th St, San Francisco, CA 94016",September
248390.0,Lightning Charging Cable,1.0,14.95,09/26/19 12:19,"181 12th St, Portland, OR 97035",September
248391.0,Bose SoundSport Headphones,1.0,99.99,09/07/19 13:09,"159 1st St, San Francisco, CA 94016",September
248392.0,Lightning Charging Cable,1.0,14.95,09/23/19 11:50,"492 Hickory St, Boston, MA 02215",September
248393.0,Lightning Charging Cable,1.0,14.95,09/25/19 07:18,"406 Jackson St, Seattle, WA 98101",September
248394.0,Lightning Charging Cable,3.0,14.95,09/17/19 09:20,"520 11th St, Dallas, TX 75001",September
